Employee ID	Employee Name	Manager Name	Business Unit Name	Location Name	Country	Age	Attrition	Attrition Reason	IsVoluntary	Join Date	AttritionDate	BusinessTravel	DailyRate	Department	DistanceFromHome	Education	EducationField	EmployeeCount	EmployeeNumber	EnvironmentSatisfaction	Gender	HourlyRate	JobInvolvement	JobLevel	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	MonthlyRate	NumCompaniesWorked	Over18	OverTime	PercentSalaryHike	PerformanceRating	RelationshipSatisfaction	StandardHours	StockOptionLevel	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	YearsAtCompany	YearsInCurrentRole	YearsSinceLastPromotion	YearsWithCurrManager
269	Beyza Bilcan	Efran, Ece	Turkey Business Unit	Ankara Ofis	Türkiye	43	No			5/7/2018		Travel_Frequently	185	Research & Development	10	4	Life Sciences	1	430	3	Female	33	3	1	Laboratory Technician	4	Single	2455	10675	0	Y	No	19	3	1	80	0	9	5	3	8	7	1	7
1409	Cynthia Klaus	 	US1 Business Unit	New York	United States	52	No			5/7/2021		Travel_Rarely	1325	Research & Development	11	4	Life Sciences	1	813	4	Female	82	3	2	Laboratory Technician	3	Married	3149	21821	8	Y	No	20	4	2	80	1	9	3	3	5	2	1	4
548	Adam Lewis	Young, Fiona	Supremo US Business Unit	 	United States	24	Yes	Bad workplace culture	No	3/16/2018	3/16/2020	Travel_Rarely	813	Research & Development	1	3	Medical	1	45	2	Male	61	3	1	Research Scientist	4	Married	2293	3020	2	Y	Yes	16	3	1	80	1	6	2	2	2	0	2	0
453	Ashley Delgado	Joseph, Brian	US1 Business Unit	Redwood City	United States	25	No			5/7/2022		Travel_Rarely	685	Research & Development	1	3	Life Sciences	1	350	1	Female	62	3	2	Manufacturing Director	3	Married	4898	7505	0	Y	No	12	3	4	80	2	5	3	3	4	2	1	2
1069	FAS23 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	31	Yes	Poor work-life balance	Yes	5/25/2021	5/25/2023	Travel_Frequently	874	Research & Development	15	3	Medical	1	1160	3	Male	72	3	1	Laboratory Technician	3	Married	2610	6233	1	Y	No	12	3	3	80	1	2	5	2	2	2	2	2
629	Employee 401					43	No			5/7/2020		Travel_Frequently	1444	Human Resources	1	4	Other	1	1972	4	Male	88	3	1	Human Resources	2	Married	2991	5224	0	Y	Yes	11	3	2	80	1	7	2	3	6	2	1	2
728	Employee 308					31	No			5/7/2023		Travel_Rarely	1217	Research & Development	1	3	Medical	1	1834	3	Female	67	3	1	Research Scientist	1	Married	3591	12719	1	Y	No	25	4	3	80	1	3	3	3	3	2	1	2
622	Employee 142					44	No			5/7/2020		Travel_Rarely	241	Research & Development	7	3	Medical	1	1609	2	Male	48	2	1	Research Scientist	2	Married	2141	5348	1	Y	No	12	3	2	80	1	6	3	2	6	4	1	1
891	Employee 194					49	No			5/7/2022		Travel_Frequently	148	Research & Development	2	3	Medical	1	1675	4	Female	42	2	1	Laboratory Technician	2	Single	2440	23826	1	Y	No	22	4	2	80	0	4	3	3	4	3	3	3
2	Akira Wang	Nagy, Patrick	US1 Business Unit	Redwood City	United States	36	No			5/7/2025		Travel_Rarely	132	Research & Development	6	3	Life Sciences	1	97	2	Female	55	4	1	Laboratory Technician	4	Married	3038	22002	3	Y	No	12	3	2	80	0	5	3	3	1	0	0	0
884	Employee 274					38	Yes	Personal Reason	Yes	1/9/2023	1/9/2024	Travel_Rarely	1294	Research & Development	8	1	Medical	1	1783	3	Female	79	3	1	Laboratory Technician	1	Married	2398	15999	1	Y	Yes	17	3	3	80	0	1	6	3	1	0	0	0
14	Claudia Foster	Haute, Andrea	US1 Business Unit	Redwood City	United States	34	No			5/7/2021		Travel_Rarely	970	Research & Development	8	2	Medical	1	757	2	Female	96	3	2	Healthcare Representative	3	Single	6142	7360	3	Y	No	11	3	4	80	0	10	2	3	5	1	4	3
1309	FAS04 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	43	No			5/7/2018		Travel_Frequently	1082	Research & Development	27	3	Life Sciences	1	1126	3	Female	83	3	3	Manufacturing Director	1	Married	10820	11535	8	Y	No	11	3	3	80	1	18	1	3	8	7	0	1
1231	Employee 356					56	No			5/7/2022		Travel_Rarely	335	Sales	17	2	Marketing	1	1908	3	Male	33	2	2	Sales Executive	2	Married	5507	16822	2	Y	No	16	3	3	80	2	12	1	1	4	2	1	3
766	Arjun Iyer	Britton, Cheryl	US1 Business Unit	Redwood City	United States	32	No			5/7/2023		Non-Travel	976	Sales	26	4	Marketing	1	333	3	Male	100	3	2	Sales Executive	4	Married	4465	12069	0	Y	No	18	3	1	80	0	4	2	3	3	2	2	2
316	CRM Student15	 	US1 Business Unit	~No Value~	~No Value~	30	Yes	Bad workplace culture	Yes	1/17/2023	1/17/2024	Travel_Frequently	464	Research & Development	4	3	Technical Degree	1	514	3	Male	40	3	1	Research Scientist	4	Single	2285	3427	9	Y	Yes	23	4	3	80	0	3	4	3	1	0	0	0
834	Christopher Meier	 	US1 Business Unit	~No Value~	~No Value~	40	No			5/7/2008		Travel_Frequently	580	Sales	5	4	Life Sciences	1	729	4	Male	48	2	3	Sales Executive	1	Married	10475	23772	5	Y	Yes	21	4	3	80	1	20	2	3	18	13	1	12
849	Employee 458					35	No			5/7/2021		Travel_Rarely	1194	Research & Development	2	4	Medical	1	2051	3	Female	98	3	1	Research Scientist	3	Married	2001	12549	2	Y	No	14	3	2	80	3	20	2	3	5	3	0	2
925	Albert Bailes	Perry, Kendra	Progress US Business Unit	Reston	United States	46	Yes	Personal Reason	Yes	1/12/2013	1/12/2022	Travel_Rarely	669	Sales	9	2	Medical	1	118	3	Male	64	2	3	Sales Executive	4	Single	9619	13596	1	Y	No	16	3	4	80	0	9	3	3	9	8	4	7
281	Christian Doma	 	US1 Business Unit	Redwood City	United States	50	No			5/7/2006		Travel_Rarely	1207	Research & Development	28	1	Medical	1	716	4	Male	74	4	1	Laboratory Technician	3	Married	3221	3297	1	Y	Yes	11	3	3	80	3	20	3	3	20	8	3	8
952	Employee 250					27	Yes	Bad workplace culture	No	2/11/2020	2/11/2022	Travel_Rarely	428	Sales	9	3	Marketing	1	1752	2	Female	52	1	1	Sales Representative	2	Single	2760	14630	1	Y	No	13	3	3	80	0	2	3	3	2	2	2	2
1333	Anna Richter	 	Germany Business Unit	Global Ops	Germany	38	No			5/7/2019		Travel_Rarely	1084	Research & Development	29	3	Technical Degree	1	273	4	Male	54	3	2	Manufacturing Director	4	Married	6261	4185	3	Y	No	18	3	1	80	1	9	3	1	7	7	1	7
506	Alison Rios	Ray, Miguel	Supremo US Business Unit	 	United States	30	No			5/7/2016		Travel_Frequently	1312	Research & Development	23	3	Life Sciences	1	159	1	Male	96	1	1	Research Scientist	3	Divorced	2613	22310	1	Y	No	25	4	3	80	3	10	2	2	10	7	0	9
1441	Cynthia Munoz	Boggs, George	Supremo US Business Unit	 	United States	50	No			5/7/2022		Travel_Rarely	691	Research & Development	2	3	Medical	1	815	3	Male	64	3	4	Research Director	3	Married	17639	6881	5	Y	No	16	3	4	80	0	30	3	3	4	3	0	3
364	Employee 155					18	No			5/7/2021		Travel_Rarely	1176	Human Resources	26	4	Life Sciences	1	1625	4	Female	98	3	5	Manager	3	Married	19658	5220	3	Y	No	11	3	3	80	1	27	2	3	5	2	1	0
637	Employee 413					25	No			5/7/2014		Travel_Rarely	911	Research & Development	1	2	Medical	1	1989	4	Male	76	3	1	Laboratory Technician	2	Married	3748	4077	1	Y	No	13	3	3	80	0	12	6	2	12	8	1	7
889	Adam Barker	Adams, Peter	Progress UK Business Unit	Milton Keynes	United Kingdom	32	Yes	Personal Reason	Yes	4/5/2010	4/5/2020	Travel_Frequently	1125	Research & Development	16	1	Life Sciences	1	33	2	Female	72	1	1	Research Scientist	1	Single	3919	4681	1	Y	Yes	22	4	2	80	0	10	5	3	10	2	6	7
1399	Anant Gopal	Raju, Mahesh	India Business Unit	Bangalore	India	40	No			5/7/2014		Travel_Rarely	630	Sales	4	4	Marketing	1	215	3	Male	67	2	3	Sales Executive	4	Married	10855	8552	7	Y	No	11	3	1	80	1	15	2	2	12	11	2	11
1449	Employee 74					29	No			5/7/2018		Travel_Rarely	1083	Research & Development	29	1	Life Sciences	1	1514	3	Male	96	1	2	Manufacturing Director	2	Married	6549	3173	1	Y	No	14	3	2	80	2	8	2	2	8	6	1	7
122	Employee 24					37	No			5/7/2023		Travel_Rarely	1255	Research & Development	1	2	Life Sciences	1	1441	1	Female	90	3	1	Research Scientist	1	Married	2066	10494	2	Y	No	22	4	4	80	1	5	3	4	3	2	1	0
1229	Darren Wood	 	AU Council Business Unit	AU Council Melbourne	Australia	45	No			5/7/2021		Travel_Rarely	930	Sales	9	3	Marketing	1	864	4	Male	74	3	3	Sales Executive	1	Divorced	10761	19239	4	Y	Yes	12	3	3	80	1	18	2	3	5	4	0	2
151	Adam Land	Blum, Mitch	US1 Business Unit	Redwood City	United States	39	Yes	No career growth opportunities	Yes	11/23/2020	11/23/2021	Travel_Rarely	895	Sales	5	3	Technical Degree	1	42	4	Male	56	3	2	Sales Representative	4	Married	2086	3335	3	Y	No	14	3	3	80	1	19	6	4	1	0	0	0
718	Daniel Gomez	Rice, Kate	Supremo US Business Unit	 	United States	42	No			5/7/2017		Travel_Rarely	933	Research & Development	29	3	Life Sciences	1	836	2	Male	98	3	2	Manufacturing Director	2	Married	4434	11806	1	Y	No	13	3	4	80	1	10	3	2	9	8	7	8
1442	Employee 59					29	Yes	Low motivation and job satisfaction	No	11/15/2005	11/15/2020	Travel_Rarely	790	Sales	24	4	Medical	1	1489	1	Female	40	2	2	Sales Executive	2	Single	4599	7815	0	Y	Yes	23	4	3	80	0	16	2	4	15	9	10	10
1434	Employee 444					29	No			5/7/2004		Travel_Rarely	300	Research & Development	2	3	Life Sciences	1	2031	1	Male	56	3	5	Manager	3	Married	18880	17312	5	Y	No	11	3	1	80	0	24	2	2	22	6	4	14
761	Clara Ramos	Cruz, Alejandro	Spain Business Unit	Global Ops	Spain	47	No			5/7/2004		Travel_Frequently	217	Sales	3	3	Medical	1	746	4	Female	49	3	4	Sales Executive	3	Divorced	13770	10225	9	Y	Yes	12	3	4	80	2	28	2	2	22	2	11	13
101	CRM Student10	 	US1 Business Unit	~No Value~	~No Value~	24	No			5/7/2021		Travel_Rarely	1371	Sales	10	4	Marketing	1	507	4	Female	77	3	2	Sales Executive	3	Divorced	4260	5915	1	Y	Yes	12	3	4	80	1	5	2	4	5	2	0	3
1237	CRM Student29	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	31	No			5/7/2022		Travel_Rarely	329	Research & Development	1	2	Life Sciences	1	530	4	Male	98	2	1	Laboratory Technician	1	Married	2218	16193	1	Y	No	12	3	3	80	1	4	3	3	4	2	3	2
212	Employee 315					29	No			5/7/2018		Non-Travel	589	Sales	2	4	Life Sciences	1	1845	3	Female	67	3	2	Sales Executive	3	Married	5154	19665	4	Y	No	22	4	2	80	2	10	3	4	8	7	5	7
1447	Gianna Ramos	Whitaker, Nathan	Progress US Business Unit	 	~No Value~	40	No			5/7/2022		Non-Travel	458	Research & Development	16	2	Life Sciences	1	1340	3	Male	74	3	1	Research Scientist	3	Divorced	3544	8532	9	Y	No	16	3	2	80	1	6	0	3	4	2	0	0
307	Employee 251					29	No			5/7/2023		Travel_Frequently	461	Research & Development	1	3	Life Sciences	1	1753	4	Male	70	4	2	Healthcare Representative	3	Single	6294	23060	8	Y	Yes	12	3	4	80	0	10	5	4	3	2	0	2
1349	Employee 122					38	No			5/7/2025		Travel_Rarely	884	Sales	1	4	Life Sciences	1	1585	2	Female	73	3	2	Sales Executive	3	Single	6815	21447	6	Y	No	13	3	1	80	0	15	5	3	1	0	0	0
1299	Alaa Alsayed	Aldossary, Yasser	SA PS Business Unit	 	Saudi Arabia	46	No			5/7/2022		Travel_Rarely	945	Human Resources	5	2	Medical	1	103	2	Male	80	3	2	Human Resources	2	Divorced	5021	10425	8	Y	Yes	22	4	4	80	1	16	2	3	4	2	0	2
1432	Becky Long	Ertz, Megan	Supremo US Business Unit	Denver HQ	United States	42	No			5/7/2006		Travel_Frequently	555	Sales	26	3	Marketing	1	404	3	Female	77	3	4	Sales Executive	2	Married	13525	14864	5	Y	No	14	3	4	80	1	23	2	4	20	4	4	8
749	Employee 45					53	No			5/7/2023		Travel_Rarely	1495	Research & Development	5	4	Technical Degree	1	1473	1	Male	96	3	2	Healthcare Representative	3	Married	6651	21534	2	Y	No	14	3	2	80	1	20	0	2	3	2	1	2
1240	Calvin Ingall	Ian, Casey	US INS Business Unit	Chicago	United States	54	No			5/7/2025		Travel_Rarely	548	Research & Development	8	4	Life Sciences	1	578	3	Female	42	3	2	Laboratory Technician	3	Single	3780	23428	7	Y	No	11	3	3	80	0	19	3	3	1	0	0	0
825	Adam Zampa	 	Australia Business Unit	Sydney	Australia	50	Yes	Personal Reason	No	4/13/2019	4/13/2022	Travel_Rarely	869	Sales	3	2	Marketing	1	47	1	Male	86	2	1	Sales Representative	3	Married	2683	3810	1	Y	Yes	14	3	3	80	0	3	2	3	3	2	0	2
1330	Employee 253					30	No			5/7/2021		Travel_Rarely	181	Research & Development	2	4	Medical	1	1755	4	Male	97	4	1	Research Scientist	4	Married	2932	5586	0	Y	Yes	14	3	1	80	3	6	3	3	5	0	1	2
642	Gordan Eidler	Slesser, Margaret	US1 Business Unit	Bistro PA	United States	34	No			5/7/2018		Travel_Rarely	285	Research & Development	29	3	Medical	1	1377	2	Male	86	3	2	Laboratory Technician	3	Married	5429	17491	4	Y	No	13	3	1	80	2	10	1	3	8	7	7	7
211	FAS11 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	28	No			5/7/2021		Travel_Rarely	1451	Research & Development	2	1	Life Sciences	1	1136	1	Male	67	2	1	Research Scientist	2	Married	3201	19911	0	Y	No	17	3	1	80	0	6	2	1	5	3	0	4
325	Employee 416					47	No			5/7/2025		Non-Travel	1313	Research & Development	1	2	Medical	1	1994	2	Male	59	2	1	Laboratory Technician	3	Divorced	2008	20439	1	Y	No	12	3	3	80	3	1	2	2	1	1	0	0
1365	Employee 430					32	No			5/7/2019		Travel_Rarely	116	Research & Development	24	1	Life Sciences	1	2014	1	Male	52	3	2	Research Scientist	4	Single	4108	5340	7	Y	No	13	3	1	80	0	18	2	3	7	7	1	7
1052	Dean Moore	Jones, James	Fin Svcs US Business Unit	 	United States	33	No			5/7/2022		Travel_Rarely	1075	Human Resources	3	2	Human Resources	1	910	4	Male	57	3	1	Human Resources	2	Divorced	2277	22650	3	Y	Yes	11	3	3	80	1	7	4	4	4	3	0	3
1099	Fu Jiang	 	China Business Unit	~No Value~	~No Value~	55	No			5/7/1993		Non-Travel	177	Research & Development	8	1	Medical	1	1278	4	Male	37	2	4	Healthcare Representative	2	Divorced	13577	25592	1	Y	Yes	15	3	4	80	1	34	3	3	33	9	15	0
1071	Christy McGlew	Muggleston, Adeline	US1 Business Unit	Bistro OH	United States	60	No			5/7/2024		Travel_Rarely	1179	Sales	16	4	Marketing	1	732	1	Male	84	3	2	Sales Executive	1	Single	5405	11924	8	Y	No	14	3	4	80	0	10	1	3	2	2	2	2
1419	Employee 431					39	No			5/7/2008		Travel_Rarely	201	Research & Development	10	3	Medical	1	2015	2	Female	99	1	3	Research Director	3	Married	13206	3376	3	Y	No	12	3	1	80	1	20	3	3	18	16	1	11
124	Alex Colla	Duchemin, Pascal	Singapore Business Unit	Global Ops	France	58	No			5/7/1989		Travel_Rarely	682	Sales	10	4	Medical	1	131	4	Male	37	3	4	Sales Executive	3	Single	13872	24409	0	Y	No	13	3	3	80	0	38	1	2	37	10	1	8
1440	Employee 442					36	No			5/7/2013		Non-Travel	667	Research & Development	1	4	Life Sciences	1	2026	3	Male	57	3	2	Healthcare Representative	3	Divorced	6306	26236	1	Y	No	21	4	1	80	1	13	2	2	13	12	1	9
658	Employee 54					30	No			5/7/2014		Travel_Rarely	405	Research & Development	1	2	Life Sciences	1	1483	2	Male	93	4	2	Research Scientist	3	Married	4900	2721	0	Y	No	24	4	1	80	1	13	2	2	12	9	2	8
209	Employee 317					36	No			5/7/2019		Travel_Frequently	1422	Sales	2	4	Life Sciences	1	1849	1	Male	92	3	2	Sales Executive	4	Married	5675	19246	1	Y	No	20	4	3	80	1	7	5	3	7	7	7	7
1009	Antonio De Angelis	Agostino, Luca	Italy Business Unit	Global Ops	Italy	29	No			5/7/2015		Travel_Frequently	1413	Sales	1	1	Medical	1	312	2	Female	42	3	3	Sales Executive	4	Married	7918	6599	1	Y	No	14	3	4	80	1	11	5	3	11	10	4	1
590	Employee 214					34	Yes	Personal Reason	Yes	7/9/2019	7/9/2022	Travel_Rarely	427	Sales	7	3	Life Sciences	1	1702	3	Male	99	3	1	Sales Representative	4	Divorced	2275	25103	1	Y	Yes	21	4	2	80	1	3	2	3	3	2	0	2
270	Ana Castillo	Laval, Susan	US1 Business Unit	Redwood City	United States	53	No			5/7/2019		Travel_Rarely	1436	Sales	6	2	Marketing	1	205	2	Male	34	3	2	Sales Representative	3	Married	2306	16047	2	Y	Yes	20	4	4	80	1	13	3	1	7	7	4	5
1108	Bassam Al Hindi	Shahin, Maher	Kuwait Business Unit	3rd Floor Abrar Building	Kuwait	31	No			5/7/2024		Travel_Frequently	444	Sales	5	3	Marketing	1	399	4	Female	84	3	1	Sales Representative	2	Divorced	2789	3909	1	Y	No	11	3	3	80	1	2	5	2	2	2	2	2
377	Employee 166					40	No			5/7/2016		Travel_Frequently	602	Human Resources	1	5	Human Resources	1	1642	1	Male	37	3	2	Human Resources	4	Married	5743	10503	4	Y	Yes	11	3	3	80	0	14	3	3	10	7	0	2
987	Amy Albrecht	Ortega, Anastasia	Healthcare US Business Unit	Redwood Shores Hospital	United States	32	No			5/7/2018		Travel_Frequently	689	Sales	9	2	Medical	1	195	4	Male	35	1	2	Sales Executive	4	Divorced	4668	22812	0	Y	No	17	3	4	80	3	9	2	4	8	7	0	7
1404	Employee 80					44	No			5/7/2024		Travel_Rarely	1089	Research & Development	6	3	Life Sciences	1	1525	2	Female	32	3	3	Manufacturing Director	2	Single	8376	9150	4	Y	No	18	3	4	80	0	9	3	3	2	0	2	2
1013	Giulio Alowa	 	Canada Business Unit	Vancouver	Canada	48	No			5/7/2016		Travel_Rarely	855	Research & Development	4	3	Life Sciences	1	1363	4	Male	54	3	3	Manufacturing Director	4	Single	7898	18706	1	Y	No	11	3	3	80	0	11	2	3	10	9	0	8
598	FAS30 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	42	Yes	No career growth opportunities	Yes	1/27/2002	1/27/2023	Travel_Frequently	481	Sales	12	3	Life Sciences	1	1167	3	Male	44	3	4	Sales Executive	1	Single	13758	2447	0	Y	Yes	12	3	2	80	0	22	2	2	21	9	13	14
1193	Elijah Davis	Hernandez, Chloe	Federal US Business Unit	Richmond, VA	United States	35	No			5/7/2023		Travel_Rarely	802	Research & Development	10	3	Other	1	1028	2	Male	45	3	1	Laboratory Technician	4	Divorced	3917	9541	1	Y	No	20	4	1	80	1	3	4	2	3	2	1	2
1413	Employee 20					36	No			5/7/2023		Travel_Rarely	329	Sales	16	4	Marketing	1	1436	3	Female	98	2	2	Sales Executive	1	Married	5647	13494	4	Y	No	13	3	1	80	2	11	3	2	3	2	0	2
260	Employee 101					45	No			5/7/2021		Travel_Rarely	1402	Sales	28	4	Life Sciences	1	1554	2	Female	98	2	1	Sales Representative	3	Married	2430	26204	0	Y	No	23	4	1	80	2	6	5	3	5	3	4	2
820	Employee 436					52	No			5/7/2022		Travel_Rarely	1037	Research & Development	1	3	Medical	1	2020	2	Male	42	3	1	Research Scientist	4	Single	2436	13422	6	Y	Yes	12	3	3	80	0	6	2	3	4	3	1	2
1171	FAS16 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	42	No			5/7/2025		Travel_Rarely	188	Research & Development	29	3	Medical	1	1148	2	Male	56	1	2	Laboratory Technician	4	Single	4272	9558	4	Y	No	19	3	1	80	0	16	3	3	1	0	0	0
183	Employee 3					37	No			5/7/2024		Travel_Frequently	200	Research & Development	18	2	Life Sciences	1	1412	3	Male	60	3	3	Manufacturing Director	4	Single	9362	19944	2	Y	No	11	3	3	80	0	10	2	3	2	2	2	2
1345	Gorou Liu	Rossi, Paolo	US1 Business Unit	Redwood City	United States	34	No			5/7/2012		Travel_Rarely	404	Research & Development	2	4	Technical Degree	1	1383	3	Female	98	3	2	Healthcare Representative	4	Single	6687	6163	1	Y	No	11	3	4	80	0	14	2	4	14	11	4	11
638	Anton Brevik	svensson, linda.a	Sweden Business Unit	Goteborg	Sweden	33	No			5/7/2023		Travel_Rarely	147	Research & Development	4	4	Medical	1	305	3	Female	47	2	1	Research Scientist	2	Married	2622	13248	6	Y	No	21	4	4	80	0	7	3	3	3	2	1	1
205	Employee 410					23	No			5/7/2016		Travel_Frequently	692	Research & Development	11	3	Technical Degree	1	1985	4	Female	73	3	2	Laboratory Technician	3	Married	6323	26849	1	Y	No	11	3	1	80	1	10	2	4	10	9	9	4
401	Employee 258					38	Yes	No career growth opportunities	No	10/10/2020	10/10/2021	Travel_Rarely	1079	Sales	16	4	Marketing	1	1761	1	Male	70	3	3	Sales Executive	3	Married	8161	19002	2	Y	No	13	3	1	80	3	10	2	3	1	0	0	0
937	Aisha Dogra	Britton, Cheryl	US1 Business Unit	Redwood City	United States	55	No			5/7/2021		Travel_Rarely	836	Research & Development	8	3	Medical	1	84	4	Female	33	3	4	Manager	3	Divorced	14756	19730	2	Y	Yes	14	3	3	80	3	21	2	3	5	0	0	2
1421	Employee 456					45	No			5/7/2024		Travel_Rarely	1322	Research & Development	2	4	Life Sciences	1	2048	3	Male	52	2	1	Research Scientist	3	Single	2809	2725	2	Y	No	14	3	4	80	0	8	2	3	2	2	2	2
1241	Colby Murphy	Rose, Lisa	Supremo US Business Unit	 	United States	29	No			5/7/2024		Travel_Rarely	1090	Sales	10	3	Marketing	1	766	4	Male	83	3	1	Sales Representative	2	Divorced	2297	17967	1	Y	No	14	3	4	80	2	2	2	3	2	2	2	2
1141	Brigitta Aksell	Gallaher, Caddric	US1 Business Unit	Bistro OH	United States	42	No			5/7/2025		Travel_Rarely	1332	Research & Development	2	4	Other	1	477	1	Male	98	2	2	Healthcare Representative	4	Single	6781	17078	3	Y	No	23	4	2	80	0	14	6	3	1	0	0	0
449	Dwayne  Schneider 	Ito, John	US1 Business Unit	Chicago	United States	27	No			5/7/2024		Travel_Rarely	1134	Research & Development	16	4	Technical Degree	1	1001	3	Female	37	3	1	Laboratory Technician	2	Married	2811	12086	9	Y	No	14	3	2	80	1	4	2	3	2	2	2	2
79	Alex Jordan	 	UK Business Unit	London	United Kingdom	20	Yes	Personal Reason	No	8/24/2022	8/24/2023	Travel_Frequently	871	Research & Development	6	3	Life Sciences	1	137	4	Female	66	2	1	Laboratory Technician	4	Single	2926	19783	1	Y	Yes	18	3	2	80	0	1	5	3	1	0	1	0
274	Anthony Lee	Abdullah, Mohd	Malaysia Business Unit	George Town	Malaysia	51	No			5/7/2016		Travel_Rarely	1469	Research & Development	8	4	Life Sciences	1	296	2	Male	81	2	3	Research Director	2	Married	12490	15736	5	Y	No	16	3	4	80	2	16	5	1	10	9	4	7
986	Elyse Harris	Wong, Caitlin	Progress US Business Unit	Allenbrook Elementary School	United States	32	No			5/7/2018		Non-Travel	1109	Research & Development	29	4	Medical	1	1046	4	Female	69	3	1	Laboratory Technician	3	Single	4025	11135	9	Y	No	12	3	2	80	0	10	2	3	8	7	7	7
811	Employee 187					43	Yes	Personal Reason	Yes	9/13/2010	9/13/2021	Travel_Frequently	880	Sales	12	4	Other	1	1667	4	Male	36	3	2	Sales Executive	4	Single	4581	10414	3	Y	Yes	24	4	1	80	0	13	2	4	11	9	6	7
1047	Ana Machado	Freitas, Daniel	Portugal Business Unit	Porto	Portugal	45	No			5/7/2009		Travel_Rarely	194	Research & Development	9	3	Life Sciences	1	206	2	Male	60	3	2	Laboratory Technician	2	Divorced	2348	10901	8	Y	No	18	3	3	80	1	20	2	1	17	9	0	15
605	Anne Guilfoil	Picollo, Tristan	Canada Business Unit	Toronto	Canada	34	No			5/7/2021		Travel_Frequently	878	Research & Development	10	4	Medical	1	277	4	Male	43	3	1	Research Scientist	3	Divorced	3815	5972	1	Y	Yes	17	3	4	80	1	5	4	4	5	3	2	0
529	CRM Student16	 	US1 Business Unit	~No Value~	~No Value~	37	No			5/7/2008		Travel_Rarely	1107	Research & Development	14	3	Life Sciences	1	515	4	Female	95	3	1	Laboratory Technician	1	Divorced	3034	26914	1	Y	No	12	3	3	80	1	18	2	2	18	7	12	17
1381	Delia Smythe	Floyden, Keith	Progress UK Business Unit	Milton Keynes	United Kingdom	28	No			5/7/2024		Travel_Rarely	995	Research & Development	9	3	Medical	1	930	3	Female	77	3	1	Research Scientist	3	Divorced	2377	9834	5	Y	No	18	3	2	80	1	6	2	3	2	2	2	2
185	Employee 154					21	Yes	Personal Reason	No	4/19/2023	4/19/2023	Travel_Frequently	544	Sales	3	2	Medical	1	1624	2	Female	70	3	1	Sales Representative	4	Single	1569	18420	1	Y	Yes	12	3	3	80	0	0	2	4	0	0	0	0
1213	Employee 261					30	No			5/7/2019		Non-Travel	953	Research & Development	5	4	Technical Degree	1	1764	2	Male	65	3	1	Research Scientist	2	Single	2718	17674	2	Y	No	14	3	2	80	0	12	3	3	7	7	0	7
1036	Emma Duvivier	De Smet, Louise	Belgium Business Unit	Global Ops	Belgium	46	No			5/7/2024		Travel_Rarely	430	Research & Development	1	4	Medical	1	1069	4	Male	40	3	5	Research Director	4	Divorced	19627	21445	9	Y	No	17	3	4	80	2	23	0	3	2	2	2	2
452	Dante Maniatis	Cardellini, Adamo	Canada Business Unit	Vancouver	Canada	25	No			5/7/2022		Travel_Rarely	180	Research & Development	2	1	Medical	1	854	1	Male	65	4	1	Research Scientist	1	Single	3424	21632	7	Y	No	13	3	3	80	0	6	3	2	4	3	0	1
480	Antonio Bortoliero	Serini, Patrizia	Italy Business Unit	Rome	Italy	37	No			5/7/2017		Travel_Frequently	319	Sales	4	4	Marketing	1	311	1	Male	41	3	1	Sales Representative	4	Divorced	2793	2539	4	Y	No	17	3	3	80	1	13	2	3	9	8	5	8
287	Belinda Robredo	Coughlin, Tara	Healthcare US Business Unit	Redwood Shores Hospital	United States	35	No			5/7/2015		Travel_Rarely	1232	Sales	16	3	Marketing	1	406	3	Male	96	3	3	Sales Executive	2	Married	8020	5100	0	Y	No	15	3	3	80	2	12	3	2	11	9	6	9
1019	David Lee	Bacon, Carol	Fin Svcs US Business Unit	 	United States	49	No			5/7/2022		Travel_Rarely	1418	Research & Development	1	3	Technical Degree	1	887	3	Female	36	3	1	Research Scientist	1	Married	3580	10554	2	Y	No	16	3	2	80	1	7	2	3	4	2	0	2
